Price,Region,Longitude,Latitude,Year_Month,District
15837,dongmen,114.137432,22.554485,Jan-11,Luohu
18070,liantang,114.168136,22.565189,Jan-11,Luohu
15513,huangbeiling,114.147776,22.555274,Jan-11,Luohu
17102,cuizhu,114.136934,22.571853,Jan-11,Luohu
9056,songgang,113.84849,22.772051,Jan-11,Baoan
11804,xinan,113.90302,22.572611,Jan-11,Baoan
14922,baoanzhongxin,113.880356,22.568488,Jan-11,Baoan
8564,fuyong,113.818564,22.671088,Jan-11,Baoan
12440,xixiang,113.867649,22.609225,Jan-11,Baoan
30312,xiangmihu,114.029174,22.549569,Jan-11,Futian
21202,futianzhongxin,114.062828,22.534178,Jan-11,Futian
23126,chegongmiao,114.033487,22.537692,Jan-11,Futian
17757,futiankouan,114.07651,22.521408,Jan-11,Futian
20060,shekou,113.932241,22.497187,Jan-11,Nanshan
20847,kejiyuan,113.936539,22.5385,Jan-11,Nanshan
21814,qianhai,113.913241,22.522323,Jan-11,Nanshan
17106,xili,113.973377,22.593453,Jan-11,Nanshan
31815,huaqiaocheng,113.986156,22.544673,Jan-11,Nanshan
9443,longgangzhongxincheng,114.24854,22.732774,Jan-11,Longgang 
15779,bantian,114.061426,22.636774,Jan-11,Longgang
1000,nanji,180,90,Jan-11,Nanji
130000,beiji,0,90,Jan-11,Beiji
16294,dongmen,114.137432,22.554485,Feb-11,Luohu
19198,liantang,114.168136,22.565189,Feb-11,Luohu
15921,huangbeiling,114.147776,22.555274,Feb-11,Luohu
17562,cuizhu,114.136934,22.571853,Feb-11,Luohu
9039,songgang,113.84849,22.772051,Feb-11,Baoan
12257,xinan,113.90302,22.572611,Feb-11,Baoan
15407,baoanzhongxin,113.880356,22.568488,Feb-11,Baoan
8805,fuyong,113.818564,22.671088,Feb-11,Baoan
13187,xixiang,113.867649,22.609225,Feb-11,Baoan
31184,xiangmihu,114.029174,22.549569,Feb-11,Futian
22103,futianzhongxin,114.062828,22.534178,Feb-11,Futian
23676,chegongmiao,114.033487,22.537692,Feb-11,Futian
18284,futiankouan,114.07651,22.521408,Feb-11,Futian
21330,shekou,113.932241,22.497187,Feb-11,Nanshan
20204,kejiyuan,113.936539,22.5385,Feb-11,Nanshan
23027,qianhai,113.913241,22.522323,Feb-11,Nanshan
17696,xili,113.973377,22.593453,Feb-11,Nanshan
31903,huaqiaocheng,113.986156,22.544673,Feb-11,Nanshan
9721,longgangzhongxincheng,114.24854,22.732774,Feb-11,Longgang 
17291,bantian,114.061426,22.636774,Feb-11,Longgang
1000,nanji,180,90,Feb-11,Nanji
130000,beiji,0,90,Feb-11,Beiji
17564,dongmen,114.137432,22.554485,Mar-11,Luohu
19475,liantang,114.168136,22.565189,Mar-11,Luohu
16549,huangbeiling,114.147776,22.555274,Mar-11,Luohu
18292,cuizhu,114.136934,22.571853,Mar-11,Luohu
8961,songgang,113.84849,22.772051,Mar-11,Baoan
12751,xinan,113.90302,22.572611,Mar-11,Baoan
16506,baoanzhongxin,113.880356,22.568488,Mar-11,Baoan
8743,fuyong,113.818564,22.671088,Mar-11,Baoan
13655,xixiang,113.867649,22.609225,Mar-11,Baoan
32943,xiangmihu,114.029174,22.549569,Mar-11,Futian
22971,futianzhongxin,114.062828,22.534178,Mar-11,Futian
23508,chegongmiao,114.033487,22.537692,Mar-11,Futian
19440,futiankouan,114.07651,22.521408,Mar-11,Futian
21348,shekou,113.932241,22.497187,Mar-11,Nanshan
21199,kejiyuan,113.936539,22.5385,Mar-11,Nanshan
24352,qianhai,113.913241,22.522323,Mar-11,Nanshan
19076,xili,113.973377,22.593453,Mar-11,Nanshan
32943,huaqiaocheng,113.986156,22.544673,Mar-11,Nanshan
10002,longgangzhongxincheng,114.24854,22.732774,Mar-11,Longgang 
18882,bantian,114.061426,22.636774,Mar-11,Longgang
11877,pinghua,114.134135,22.691778,Mar-11,Longgang
1000,nanji,180,90,Mar-11,Nanji
130000,beiji,0,90,Mar-11,Beiji
17013,dongmen,114.137432,22.554485,Apr-11,Luohu
19537,liantang,114.168136,22.565189,Apr-11,Luohu
16673,huangbeiling,114.147776,22.555274,Apr-11,Luohu
18687,cuizhu,114.136934,22.571853,Apr-11,Luohu
9058,songgang,113.84849,22.772051,Apr-11,Baoan
13233,xinan,113.90302,22.572611,Apr-11,Baoan
17118,baoanzhongxin,113.880356,22.568488,Apr-11,Baoan
8525,fuyong,113.818564,22.671088,Apr-11,Baoan
14228,xixiang,113.867649,22.609225,Apr-11,Baoan
34296,xiangmihu,114.029174,22.549569,Apr-11,Futian
23003,futianzhongxin,114.062828,22.534178,Apr-11,Futian
23777,chegongmiao,114.033487,22.537692,Apr-11,Futian
20369,futiankouan,114.07651,22.521408,Apr-11,Futian
21572,shekou,113.932241,22.497187,Apr-11,Nanshan
23096,kejiyuan,113.936539,22.5385,Apr-11,Nanshan
24524,qianhai,113.913241,22.522323,Apr-11,Nanshan
19145,xili,113.973377,22.593453,Apr-11,Nanshan
33734,huaqiaocheng,113.986156,22.544673,Apr-11,Nanshan
10111,longgangzhongxincheng,114.24854,22.732774,Apr-11,Longgang 
18412,bantian,114.061426,22.636774,Apr-11,Longgang
10855,pinghua,114.134135,22.691778,Apr-11,Longgang
1000,nanji,180,90,Apr-11,Nanji
130000,beiji,0,90,Apr-11,Beiji
16823,dongmen,114.137432,22.554485,May-11,Luohu
19200,liantang,114.168136,22.565189,May-11,Luohu
16834,huangbeiling,114.147776,22.555274,May-11,Luohu
19007,cuizhu,114.136934,22.571853,May-11,Luohu
9014,songgang,113.84849,22.772051,May-11,Baoan
13330,xinan,113.90302,22.572611,May-11,Baoan
17351,baoanzhongxin,113.880356,22.568488,May-11,Baoan
9087,fuyong,113.818564,22.671088,May-11,Baoan
14342,xixiang,113.867649,22.609225,May-11,Baoan
34972,xiangmihu,114.029174,22.549569,May-11,Futian
22782,futianzhongxin,114.062828,22.534178,May-11,Futian
23615,chegongmiao,114.033487,22.537692,May-11,Futian
20034,futiankouan,114.07651,22.521408,May-11,Futian
21650,shekou,113.932241,22.497187,May-11,Nanshan
21106,kejiyuan,113.936539,22.5385,May-11,Nanshan
24766,qianhai,113.913241,22.522323,May-11,Nanshan
18960,xili,113.973377,22.593453,May-11,Nanshan
33323,huaqiaocheng,113.986156,22.544673,May-11,Nanshan
10242,longgangzhongxincheng,114.24854,22.732774,May-11,Longgang 
17841,bantian,114.061426,22.636774,May-11,Longgang
10772,pinghua,114.134135,22.691778,May-11,Longgang
1000,nanji,180,90,May-11,Nanji
130000,beiji,0,90,May-11,Beiji
16360,dongmen,114.137432,22.554485,Jun-11,Luohu
19188,liantang,114.168136,22.565189,Jun-11,Luohu
17315,huangbeiling,114.147776,22.555274,Jun-11,Luohu
18966,cuizhu,114.136934,22.571853,Jun-11,Luohu
9071,songgang,113.84849,22.772051,Jun-11,Baoan
13280,xinan,113.90302,22.572611,Jun-11,Baoan
17489,baoanzhongxin,113.880356,22.568488,Jun-11,Baoan
9634,fuyong,113.818564,22.671088,Jun-11,Baoan
14782,xixiang,113.867649,22.609225,Jun-11,Baoan
35158,xiangmihu,114.029174,22.549569,Jun-11,Futian
23431,futianzhongxin,114.062828,22.534178,Jun-11,Futian
23813,chegongmiao,114.033487,22.537692,Jun-11,Futian
20300,futiankouan,114.07651,22.521408,Jun-11,Futian
21571,shekou,113.932241,22.497187,Jun-11,Nanshan
21157,kejiyuan,113.936539,22.5385,Jun-11,Nanshan
25191,qianhai,113.913241,22.522323,Jun-11,Nanshan
18967,xili,113.973377,22.593453,Jun-11,Nanshan
34245,huaqiaocheng,113.986156,22.544673,Jun-11,Nanshan
10203,longgangzhongxincheng,114.24854,22.732774,Jun-11,Longgang 
17761,bantian,114.061426,22.636774,Jun-11,Longgang
10493,pinghua,114.134135,22.691778,Jun-11,Longgang
1000,nanji,180,90,Jun-11,Nanji
130000,beiji,0,90,Jun-11,Beiji
16858,dongmen,114.137432,22.554485,Jul-11,Luohu
19779,liantang,114.168136,22.565189,Jul-11,Luohu
17292,huangbeiling,114.147776,22.555274,Jul-11,Luohu
19083,cuizhu,114.136934,22.571853,Jul-11,Luohu
9145,songgang,113.84849,22.772051,Jul-11,Baoan
13612,xinan,113.90302,22.572611,Jul-11,Baoan
17498,baoanzhongxin,113.880356,22.568488,Jul-11,Baoan
9237,fuyong,113.818564,22.671088,Jul-11,Baoan
14958,xixiang,113.867649,22.609225,Jul-11,Baoan
35483,xiangmihu,114.029174,22.549569,Jul-11,Futian
23232,futianzhongxin,114.062828,22.534178,Jul-11,Futian
24104,chegongmiao,114.033487,22.537692,Jul-11,Futian
20396,futiankouan,114.07651,22.521408,Jul-11,Futian
21393,shekou,113.932241,22.497187,Jul-11,Nanshan
22439,kejiyuan,113.936539,22.5385,Jul-11,Nanshan
25046,qianhai,113.913241,22.522323,Jul-11,Nanshan
19239,xili,113.973377,22.593453,Jul-11,Nanshan
34954,huaqiaocheng,113.986156,22.544673,Jul-11,Nanshan
10334,longgangzhongxincheng,114.24854,22.732774,Jul-11,Longgang 
17715,bantian,114.061426,22.636774,Jul-11,Longgang
10040,pinghua,114.134135,22.691778,Jul-11,Longgang
1000,nanji,180,90,Jul-11,Nanji
130000,beiji,0,90,Jul-11,Beiji
17273,dongmen,114.137432,22.554485,Aug-11,Luohu
19989,liantang,114.168136,22.565189,Aug-11,Luohu
17276,huangbeiling,114.147776,22.555274,Aug-11,Luohu
18928,cuizhu,114.136934,22.571853,Aug-11,Luohu
9549,songgang,113.84849,22.772051,Aug-11,Baoan
13358,xinan,113.90302,22.572611,Aug-11,Baoan
17317,baoanzhongxin,113.880356,22.568488,Aug-11,Baoan
9175,fuyong,113.818564,22.671088,Aug-11,Baoan
14847,xixiang,113.867649,22.609225,Aug-11,Baoan
35979,xiangmihu,114.029174,22.549569,Aug-11,Futian
23147,futianzhongxin,114.062828,22.534178,Aug-11,Futian
23904,chegongmiao,114.033487,22.537692,Aug-11,Futian
20245,futiankouan,114.07651,22.521408,Aug-11,Futian
21406,shekou,113.932241,22.497187,Aug-11,Nanshan
23933,kejiyuan,113.936539,22.5385,Aug-11,Nanshan
24430,qianhai,113.913241,22.522323,Aug-11,Nanshan
19247,xili,113.973377,22.593453,Aug-11,Nanshan
34916,huaqiaocheng,113.986156,22.544673,Aug-11,Nanshan
10425,longgangzhongxincheng,114.24854,22.732774,Aug-11,Longgang 
17626,bantian,114.061426,22.636774,Aug-11,Longgang
9745,pinghua,114.134135,22.691778,Aug-11,Longgang
1000,nanji,180,90,Aug-11,Nanji
130000,beiji,0,90,Aug-11,Beiji
18063,dongmen,114.137432,22.554485,Sep-11,Luohu
19818,liantang,114.168136,22.565189,Sep-11,Luohu
17333,huangbeiling,114.147776,22.555274,Sep-11,Luohu
18958,cuizhu,114.136934,22.571853,Sep-11,Luohu
9507,songgang,113.84849,22.772051,Sep-11,Baoan
13148,xinan,113.90302,22.572611,Sep-11,Baoan
17099,baoanzhongxin,113.880356,22.568488,Sep-11,Baoan
9024,fuyong,113.818564,22.671088,Sep-11,Baoan
14737,xixiang,113.867649,22.609225,Sep-11,Baoan
36045,xiangmihu,114.029174,22.549569,Sep-11,Futian
24524,futianzhongxin,114.062828,22.534178,Sep-11,Futian
23037,chegongmiao,114.033487,22.537692,Sep-11,Futian
20562,futiankouan,114.07651,22.521408,Sep-11,Futian
21569,shekou,113.932241,22.497187,Sep-11,Nanshan
23770,kejiyuan,113.936539,22.5385,Sep-11,Nanshan
23428,qianhai,113.913241,22.522323,Sep-11,Nanshan
19155,xili,113.973377,22.593453,Sep-11,Nanshan
34891,huaqiaocheng,113.986156,22.544673,Sep-11,Nanshan
10447,longgangzhongxincheng,114.24854,22.732774,Sep-11,Longgang 
17717,bantian,114.061426,22.636774,Sep-11,Longgang
10728,pinghua,114.134135,22.691778,Sep-11,Longgang
1000,nanji,180,90,Sep-11,Nanji
130000,beiji,0,90,Sep-11,Beiji
18064,dongmen,114.137432,22.554485,Oct-11,Luohu
19746,liantang,114.168136,22.565189,Oct-11,Luohu
17298,huangbeiling,114.147776,22.555274,Oct-11,Luohu
19016,cuizhu,114.136934,22.571853,Oct-11,Luohu
9125,songgang,113.84849,22.772051,Oct-11,Baoan
13132,xinan,113.90302,22.572611,Oct-11,Baoan
16820,baoanzhongxin,113.880356,22.568488,Oct-11,Baoan
9516,fuyong,113.818564,22.671088,Oct-11,Baoan
14840,xixiang,113.867649,22.609225,Oct-11,Baoan
35902,xiangmihu,114.029174,22.549569,Oct-11,Futian
24638,futianzhongxin,114.062828,22.534178,Oct-11,Futian
22862,chegongmiao,114.033487,22.537692,Oct-11,Futian
20596,futiankouan,114.07651,22.521408,Oct-11,Futian
21302,shekou,113.932241,22.497187,Oct-11,Nanshan
23692,kejiyuan,113.936539,22.5385,Oct-11,Nanshan
22875,qianhai,113.913241,22.522323,Oct-11,Nanshan
18967,xili,113.973377,22.593453,Oct-11,Nanshan
34850,huaqiaocheng,113.986156,22.544673,Oct-11,Nanshan
10314,longgangzhongxincheng,114.24854,22.732774,Oct-11,Longgang 
17609,bantian,114.061426,22.636774,Oct-11,Longgang
9774,pinghua,114.134135,22.691778,Oct-11,Longgang
1000,nanji,180,90,Oct-11,Nanji
130000,beiji,0,90,Oct-11,Beiji
17936,dongmen,114.137432,22.554485,Nov-11,Luohu
19152,liantang,114.168136,22.565189,Nov-11,Luohu
16937,huangbeiling,114.147776,22.555274,Nov-11,Luohu
18805,cuizhu,114.136934,22.571853,Nov-11,Luohu
7479,songgang,113.84849,22.772051,Nov-11,Baoan
13098,xinan,113.90302,22.572611,Nov-11,Baoan
16480,baoanzhongxin,113.880356,22.568488,Nov-11,Baoan
9513,fuyong,113.818564,22.671088,Nov-11,Baoan
14762,xixiang,113.867649,22.609225,Nov-11,Baoan
35278,xiangmihu,114.029174,22.549569,Nov-11,Futian
24104,futianzhongxin,114.062828,22.534178,Nov-11,Futian
22695,chegongmiao,114.033487,22.537692,Nov-11,Futian
20146,futiankouan,114.07651,22.521408,Nov-11,Futian
20384,shekou,113.932241,22.497187,Nov-11,Nanshan
23064,kejiyuan,113.936539,22.5385,Nov-11,Nanshan
22045,qianhai,113.913241,22.522323,Nov-11,Nanshan
18962,xili,113.973377,22.593453,Nov-11,Nanshan
34426,huaqiaocheng,113.986156,22.544673,Nov-11,Nanshan
10329,longgangzhongxincheng,114.24854,22.732774,Nov-11,Longgang 
16551,bantian,114.061426,22.636774,Nov-11,Longgang
9282,pinghua,114.134135,22.691778,Nov-11,Longgang
1000,nanji,180,90,Nov-11,Nanji
130000,beiji,0,90,Nov-11,Beiji
17287,dongmen,114.137432,22.554485,Dec-11,Luohu
18759,liantang,114.168136,22.565189,Dec-11,Luohu
16490,huangbeiling,114.147776,22.555274,Dec-11,Luohu
18308,cuizhu,114.136934,22.571853,Dec-11,Luohu
7558,songgang,113.84849,22.772051,Dec-11,Baoan
13165,xinan,113.90302,22.572611,Dec-11,Baoan
16081,baoanzhongxin,113.880356,22.568488,Dec-11,Baoan
9611,fuyong,113.818564,22.671088,Dec-11,Baoan
14597,xixiang,113.867649,22.609225,Dec-11,Baoan
33976,xiangmihu,114.029174,22.549569,Dec-11,Futian
22939,futianzhongxin,114.062828,22.534178,Dec-11,Futian
23094,chegongmiao,114.033487,22.537692,Dec-11,Futian
19710,futiankouan,114.07651,22.521408,Dec-11,Futian
20144,shekou,113.932241,22.497187,Dec-11,Nanshan
21871,kejiyuan,113.936539,22.5385,Dec-11,Nanshan
21567,qianhai,113.913241,22.522323,Dec-11,Nanshan
18824,xili,113.973377,22.593453,Dec-11,Nanshan
32812,huaqiaocheng,113.986156,22.544673,Dec-11,Nanshan
10303,longgangzhongxincheng,114.24854,22.732774,Dec-11,Longgang 
16621,bantian,114.061426,22.636774,Dec-11,Longgang
9013,pinghua,114.134135,22.691778,Dec-11,Longgang
1000,nanji,180,90,Dec-11,Nanji
130000,beiji,0,90,Dec-11,Beiji
17994,cuizhu,114.136934,22.571853,Jan-12,Luohu
16147,huangbeiling,114.147776,22.555274,Jan-12,Luohu
18375,liantang,114.168136,22.565189,Jan-12,Luohu
16993,dongmen,114.137432,22.554485,Jan-12,Luohu
9255,songgang,113.84849,22.772051,Jan-12,Baoan
15660,baoanzhongxin,113.880356,22.568488,Jan-12,Baoan
10129,fuyong,113.818564,22.671088,Jan-12,Baoan
13248,xinan,113.90302,22.572611,Jan-12,Baoan
14001,xixiang,113.867649,22.609225,Jan-12,Baoan
32797,xiangmihu,114.029174,22.549569,Jan-12,Futian
19997,futiankouan,114.07651,22.521408,Jan-12,Futian
23778,chegongmiao,114.033487,22.537692,Jan-12,Futian
22176,futianzhongxin,114.062828,22.534178,Jan-12,Futian
18988,xili,113.973377,22.593453,Jan-12,Nanshan
19814,shekou,113.932241,22.497187,Jan-12,Nanshan
22642,kejiyuan,113.936539,22.5385,Jan-12,Nanshan
32997,huaqiaocheng,113.986156,22.544673,Jan-12,Nanshan
21126,qianhai,113.913241,22.522323,Jan-12,Nanshan
17348,bantian,114.061426,22.636774,Jan-12,Longgang
10239,longgangzhongxincheng,114.24854,22.732774,Jan-12,Longgang 
8707,pinghua,114.134135,22.691778,Jan-12,Longgang
1000,nanji,180,90,Jan-12,Nanji
130000,beiji,0,90,Jan-12,Beiji
17748,cuizhu,114.136934,22.571853,Feb-12,Luohu
15895,huangbeiling,114.147776,22.555274,Feb-12,Luohu
18355,liantang,114.168136,22.565189,Feb-12,Luohu
16816,dongmen,114.137432,22.554485,Feb-12,Luohu
9441,songgang,113.84849,22.772051,Feb-12,Baoan
16264,baoanzhongxin,113.880356,22.568488,Feb-12,Baoan
10149,fuyong,113.818564,22.671088,Feb-12,Baoan
13264,xinan,113.90302,22.572611,Feb-12,Baoan
14012,xixiang,113.867649,22.609225,Feb-12,Baoan
32672,xiangmihu,114.029174,22.549569,Feb-12,Futian
19117,futiankouan,114.07651,22.521408,Feb-12,Futian
24203,chegongmiao,114.033487,22.537692,Feb-12,Futian
23210,futianzhongxin,114.062828,22.534178,Feb-12,Futian
18718,xili,113.973377,22.593453,Feb-12,Nanshan
20084,shekou,113.932241,22.497187,Feb-12,Nanshan
23286,kejiyuan,113.936539,22.5385,Feb-12,Nanshan
33549,huaqiaocheng,113.986156,22.544673,Feb-12,Nanshan
21462,qianhai,113.913241,22.522323,Feb-12,Nanshan
16906,bantian,114.061426,22.636774,Feb-12,Longgang
10164,longgangzhongxincheng,114.24854,22.732774,Feb-12,Longgang 
9479,pinghua,114.134135,22.691778,Feb-12,Longgang
1000,nanji,180,90,Feb-12,Nanji
130000,beiji,0,90,Feb-12,Beiji
17692,cuizhu,114.136934,22.571853,Mar-12,Luohu
15850,huangbeiling,114.147776,22.555274,Mar-12,Luohu
18323,liantang,114.168136,22.565189,Mar-12,Luohu
16854,dongmen,114.137432,22.554485,Mar-12,Luohu
8854,songgang,113.84849,22.772051,Mar-12,Baoan
16614,baoanzhongxin,113.880356,22.568488,Mar-12,Baoan
10075,fuyong,113.818564,22.671088,Mar-12,Baoan
13283,xinan,113.90302,22.572611,Mar-12,Baoan
14200,xixiang,113.867649,22.609225,Mar-12,Baoan
32891,xiangmihu,114.029174,22.549569,Mar-12,Futian
18805,futiankouan,114.07651,22.521408,Mar-12,Futian
25243,chegongmiao,114.033487,22.537692,Mar-12,Futian
23046,futianzhongxin,114.062828,22.534178,Mar-12,Futian
18860,xili,113.973377,22.593453,Mar-12,Nanshan
21025,shekou,113.932241,22.497187,Mar-12,Nanshan
23808,kejiyuan,113.936539,22.5385,Mar-12,Nanshan
34014,huaqiaocheng,113.986156,22.544673,Mar-12,Nanshan
21801,qianhai,113.913241,22.522323,Mar-12,Nanshan
16353,bantian,114.061426,22.636774,Mar-12,Longgang
10352,longgangzhongxincheng,114.24854,22.732774,Mar-12,Longgang 
10079,pinghua,114.134135,22.691778,Mar-12,Longgang
1000,nanji,180,90,Mar-12,Nanji
130000,beiji,0,90,Mar-12,Beiji
17842,cuizhu,114.136934,22.571853,Apr-12,Luohu
16123,huangbeiling,114.147776,22.555274,Apr-12,Luohu
18745,liantang,114.168136,22.565189,Apr-12,Luohu
16743,dongmen,114.137432,22.554485,Apr-12,Luohu
8726,songgang,113.84849,22.772051,Apr-12,Baoan
16759,baoanzhongxin,113.880356,22.568488,Apr-12,Baoan
9755,fuyong,113.818564,22.671088,Apr-12,Baoan
13008,xinan,113.90302,22.572611,Apr-12,Baoan
14356,xixiang,113.867649,22.609225,Apr-12,Baoan
32787,xiangmihu,114.029174,22.549569,Apr-12,Futian
19084,futiankouan,114.07651,22.521408,Apr-12,Futian
24177,chegongmiao,114.033487,22.537692,Apr-12,Futian
23503,futianzhongxin,114.062828,22.534178,Apr-12,Futian
18916,xili,113.973377,22.593453,Apr-12,Nanshan
21210,shekou,113.932241,22.497187,Apr-12,Nanshan
24769,kejiyuan,113.936539,22.5385,Apr-12,Nanshan
35099,huaqiaocheng,113.986156,22.544673,Apr-12,Nanshan
22250,qianhai,113.913241,22.522323,Apr-12,Nanshan
15404,bantian,114.061426,22.636774,Apr-12,Longgang
10492,longgangzhongxincheng,114.24854,22.732774,Apr-12,Longgang 
9926,pinghua,114.134135,22.691778,Apr-12,Longgang
1000,nanji,180,90,Apr-12,Nanji
130000,beiji,0,90,Apr-12,Beiji
17935,cuizhu,114.136934,22.571853,May-12,Luohu
16314,huangbeiling,114.147776,22.555274,May-12,Luohu
19033,liantang,114.168136,22.565189,May-12,Luohu
16731,dongmen,114.137432,22.554485,May-12,Luohu
8690,songgang,113.84849,22.772051,May-12,Baoan
16599,baoanzhongxin,113.880356,22.568488,May-12,Baoan
9793,fuyong,113.818564,22.671088,May-12,Baoan
13072,xinan,113.90302,22.572611,May-12,Baoan
14557,xixiang,113.867649,22.609225,May-12,Baoan
33036,xiangmihu,114.029174,22.549569,May-12,Futian
19129,futiankouan,114.07651,22.521408,May-12,Futian
23443,chegongmiao,114.033487,22.537692,May-12,Futian
23698,futianzhongxin,114.062828,22.534178,May-12,Futian
18972,xili,113.973377,22.593453,May-12,Nanshan
21606,shekou,113.932241,22.497187,May-12,Nanshan
25053,kejiyuan,113.936539,22.5385,May-12,Nanshan
35986,huaqiaocheng,113.986156,22.544673,May-12,Nanshan
22292,qianhai,113.913241,22.522323,May-12,Nanshan
15340,bantian,114.061426,22.636774,May-12,Longgang
10588,longgangzhongxincheng,114.24854,22.732774,May-12,Longgang 
9854,pinghua,114.134135,22.691778,May-12,Longgang
1000,nanji,180,90,May-12,Nanji
130000,beiji,0,90,May-12,Beiji
17967,cuizhu,114.136934,22.571853,Jun-12,Luohu
16456,huangbeiling,114.147776,22.555274,Jun-12,Luohu
18961,liantang,114.168136,22.565189,Jun-12,Luohu
16865,dongmen,114.137432,22.554485,Jun-12,Luohu
8684,songgang,113.84849,22.772051,Jun-12,Baoan
16654,baoanzhongxin,113.880356,22.568488,Jun-12,Baoan
9214,fuyong,113.818564,22.671088,Jun-12,Baoan
13407,xinan,113.90302,22.572611,Jun-12,Baoan
14912,xixiang,113.867649,22.609225,Jun-12,Baoan
33297,xiangmihu,114.029174,22.549569,Jun-12,Futian
19297,futiankouan,114.07651,22.521408,Jun-12,Futian
23351,chegongmiao,114.033487,22.537692,Jun-12,Futian
23235,futianzhongxin,114.062828,22.534178,Jun-12,Futian
19022,xili,113.973377,22.593453,Jun-12,Nanshan
21725,shekou,113.932241,22.497187,Jun-12,Nanshan
24859,kejiyuan,113.936539,22.5385,Jun-12,Nanshan
36789,huaqiaocheng,113.986156,22.544673,Jun-12,Nanshan
22563,qianhai,113.913241,22.522323,Jun-12,Nanshan
15402,bantian,114.061426,22.636774,Jun-12,Longgang
10531,longgangzhongxincheng,114.24854,22.732774,Jun-12,Longgang 
9021,pinghua,114.134135,22.691778,Jun-12,Longgang
1000,nanji,180,90,Jun-12,Nanji
130000,beiji,0,90,Jun-12,Beiji
18513,cuizhu,114.136934,22.571853,Jul-12,Luohu
16732,huangbeiling,114.147776,22.555274,Jul-12,Luohu
19196,liantang,114.168136,22.565189,Jul-12,Luohu
17033,dongmen,114.137432,22.554485,Jul-12,Luohu
8737,songgang,113.84849,22.772051,Jul-12,Baoan
17027,baoanzhongxin,113.880356,22.568488,Jul-12,Baoan
9392,fuyong,113.818564,22.671088,Jul-12,Baoan
13823,xinan,113.90302,22.572611,Jul-12,Baoan
15124,xixiang,113.867649,22.609225,Jul-12,Baoan
33720,xiangmihu,114.029174,22.549569,Jul-12,Futian
19332,futiankouan,114.07651,22.521408,Jul-12,Futian
25726,chegongmiao,114.033487,22.537692,Jul-12,Futian
23200,futianzhongxin,114.062828,22.534178,Jul-12,Futian
19469,xili,113.973377,22.593453,Jul-12,Nanshan
22007,shekou,113.932241,22.497187,Jul-12,Nanshan
24249,kejiyuan,113.936539,22.5385,Jul-12,Nanshan
37783,huaqiaocheng,113.986156,22.544673,Jul-12,Nanshan
22921,qianhai,113.913241,22.522323,Jul-12,Nanshan
15588,bantian,114.061426,22.636774,Jul-12,Longgang
10706,longgangzhongxincheng,114.24854,22.732774,Jul-12,Longgang 
8587,pinghua,114.134135,22.691778,Jul-12,Longgang
1000,nanji,180,90,Jul-12,Nanji
130000,beiji,0,90,Jul-12,Beiji
18958,cuizhu,114.136934,22.571853,Aug-12,Luohu
16965,huangbeiling,114.147776,22.555274,Aug-12,Luohu
19817,liantang,114.168136,22.565189,Aug-12,Luohu
17978,dongmen,114.137432,22.554485,Aug-12,Luohu
8912,songgang,113.84849,22.772051,Aug-12,Baoan
17718,baoanzhongxin,113.880356,22.568488,Aug-12,Baoan
9459,fuyong,113.818564,22.671088,Aug-12,Baoan
14264,xinan,113.90302,22.572611,Aug-12,Baoan
15472,xixiang,113.867649,22.609225,Aug-12,Baoan
34128,xiangmihu,114.029174,22.549569,Aug-12,Futian
19743,futiankouan,114.07651,22.521408,Aug-12,Futian
25003,chegongmiao,114.033487,22.537692,Aug-12,Futian
23220,futianzhongxin,114.062828,22.534178,Aug-12,Futian
19494,xili,113.973377,22.593453,Aug-12,Nanshan
22166,shekou,113.932241,22.497187,Aug-12,Nanshan
24171,kejiyuan,113.936539,22.5385,Aug-12,Nanshan
36121,huaqiaocheng,113.986156,22.544673,Aug-12,Nanshan
23268,qianhai,113.913241,22.522323,Aug-12,Nanshan
15923,bantian,114.061426,22.636774,Aug-12,Longgang
10780,longgangzhongxincheng,114.24854,22.732774,Aug-12,Longgang 
8591,pinghua,114.134135,22.691778,Aug-12,Longgang
1000,nanji,180,90,Aug-12,Nanji
130000,beiji,0,90,Aug-12,Beiji
18955,cuizhu,114.136934,22.571853,Sep-12,Luohu
17172,huangbeiling,114.147776,22.555274,Sep-12,Luohu
19977,liantang,114.168136,22.565189,Sep-12,Luohu
17945,dongmen,114.137432,22.554485,Sep-12,Luohu
8872,songgang,113.84849,22.772051,Sep-12,Baoan
17695,baoanzhongxin,113.880356,22.568488,Sep-12,Baoan
10191,fuyong,113.818564,22.671088,Sep-12,Baoan
14641,xinan,113.90302,22.572611,Sep-12,Baoan
15773,xixiang,113.867649,22.609225,Sep-12,Baoan
34011,xiangmihu,114.029174,22.549569,Sep-12,Futian
20071,futiankouan,114.07651,22.521408,Sep-12,Futian
26389,chegongmiao,114.033487,22.537692,Sep-12,Futian
23264,futianzhongxin,114.062828,22.534178,Sep-12,Futian
20011,xili,113.973377,22.593453,Sep-12,Nanshan
22952,shekou,113.932241,22.497187,Sep-12,Nanshan
25801,kejiyuan,113.936539,22.5385,Sep-12,Nanshan
34304,huaqiaocheng,113.986156,22.544673,Sep-12,Nanshan
23860,qianhai,113.913241,22.522323,Sep-12,Nanshan
16391,bantian,114.061426,22.636774,Sep-12,Longgang
10914,longgangzhongxincheng,114.24854,22.732774,Sep-12,Longgang 
